name,parent,clusterid,label,compute_pos,svg_pos,model_level,percentage,mi,children
Z294,Z334,3,"organize,organization,organizing,som","2615.15,-3189.7","2571.1,-3174.3",2,0.10,"Z334,0.11749342687928706","Z1248,Z1249"
Z1485,Z2175,8,"vertices,vertex","1263.3,-339.12","1263.3,-339.12",1,0.21,"Z2175,0.5012182691188581",
Z1288,Z2107,2,"improved,improvements,improves","3054.1,-1038.4","3054.1,-1038.4",1,0.27,"Z2107,0.21319786732406015",
Z1289,Z2107,2,"improve,improvement,improving","3178,-1061.2","3178,-1061.2",1,0.52,"Z2107,0.39929061851003345",
Z1282,Z2104,2,"combination,combinations","3117,-535.54","3117,-535.54",1,0.28,"Z2104,0.11622046133390342",
Z1283,Z2105,2,"demonstrate,demonstrated,demonstrates","3224.1,-443.27","3224.1,-443.27",1,0.37,"Z2105,0.17442538532277718",
Z1280,Z2104,2,"settings,setting","3058.8,-349.74","3058.8,-349.74",1,0.26,"Z2104,0.11968269361974433",
Z1281,Z2104,2,"strongly,impression,agree,agreement,majority","3134.6,-479.04","3134.6,-479.04",1,0.19,"Z2104,0.11299072395260537",
Z1286,Z2106,2,"recent,recently","3023.4,-994.39","3023.4,-994.39",1,0.48,"Z2106,0.23815155518351247",
Z1287,Z2106,2,"years,year","3179.8,-841.03","3179.8,-841.03",1,0.39,"Z2106,0.0706121907956932",
Z1284,Z2105,2,"specifically,similarly","3134.8,-370.34","3134.8,-370.34",1,0.32,"Z2105,0.27092631570219233",
Z1285,Z2105,2,"potential,potentially","3290.5,-356.11","3290.5,-356.11",1,0.29,"Z2105,0.15008213167468432",
Z1358,Z2131,2,"apparent,readily","2448.8,-509.39","2448.8,-509.39",1,0.28,"Z2131,0.06382976566710359",
Z1359,Z2131,2,"appears,appearing,aids","2442.2,-343.99","2442.2,-343.99",1,0.29,"Z2131,0.05517048288039485",
Z1350,Z2128,2,"society,published","2863,-182.44","2863,-182.44",1,0.28,"Z2128,0.4475995764247964",
Z1351,Z2129,2,"ambiguity,ambiguous","2656.7,-628.28","2656.7,-628.28",1,0.34,"Z2129,0.4009306806574395",
Z1352,Z2129,2,"mailed,october,novemberdecember","2690.6,-356.64","2690.6,-356.64",1,0.23,"Z2129,0.43085065806138445",
Z1353,Z2129,2,"email,july","2732.1,-579.01","2732.1,-579.01",1,0.35,"Z2129,0.3842036239059461",
Z1354,Z2130,2,"conclusion,conclusions","2305.2,-344.07","2305.2,-344.07",1,0.45,"Z2130,0.09258692325080799",
Z1355,Z2130,2,"deeper,deep,discourse,theories","2292.1,-482.5","2292.1,-482.5",1,0.10,"Z2130,0.03160953460456248",
Z1356,Z2130,2,"predefined,concentrate,stands,differently,stand","2364.1,-575.58","2364.1,-575.58",1,0.27,"Z2130,0.03231681878633159",
Z1357,Z2131,2,"presence,absence","2347.8,-250.52","2347.8,-250.52",1,0.22,"Z2131,0.07810889613431926",
Z1912,Z2333,5,"selection,select,selecting","4110.9,-720.56","4110.9,-720.56",1,0.24,"Z2333,0.49186782867034506",
Z1913,Z2333,5,"combining,combines","4165.2,-453.82","4165.2,-453.82",1,0.42,"Z2333,0.24991524862117986",
Z1910,Z2332,5,"attributes,attribute","4186.9,-521.66","4186.9,-521.66",1,0.29,"Z2332,0.2611353832801068",
Z1911,Z2333,5,"selects,chooses,wheel,persons","4209.7,-663.41","4209.7,-663.41",1,0.32,"Z2333,0.3886240345590556",
Z1916,Z2334,5,"sliding,slide,demonstration","3785.8,-494.42","3785.8,-494.42",1,0.24,"Z2334,0.31754224029190214",
Z1917,Z2335,5,"zooming,panning","3626.4,-287.18","3626.4,-287.18",1,0.14,"Z2335,0.23963663579789096",
Z1914,Z2333,5,"selections,drill","4109.2,-497.9","4109.2,-497.9",1,0.13,"Z2333,0.21054483370959629",
Z1915,Z2334,5,"navigation,navigate,navigating","3977.7,-378.98","3977.7,-378.98",1,0.23,"Z2334,0.24031839469277688",
Z1918,Z2335,5,"zoom,pan,zoomed,zooms","3832.1,-382.07","3832.1,-382.07",1,0.24,"Z2335,0.2783377188251316",
Z1919,Z2336,5,"shneiderman,infovis,ben,emails","3799.7,-538.45","3799.7,-538.45",1,0.07,"Z2336,0.21934939278033136",
Z1754,Z2282,6,"protein,proteins","3761.8,-1742.6","3761.8,-1742.6",1,0.05,"Z2282,0.18857303545356507",
Z1755,Z2282,6,"molecule,molecules,molecular","3838.2,-1818.4","3838.2,-1818.4",1,0.07,"Z2282,0.0931068615903632",
Z1756,Z2283,6,"charge,electric,electrostatic","3572.6,-2205","3572.6,-2205",1,0.08,"Z2283,0.0792734941615087",
Z1757,Z2283,6,"atoms,atom","3490.9,-2147.2","3490.9,-2147.2",1,0.03,"Z2283,0.11961216509301882",
Z1750,Z2280,6,"thousands,hundreds,tens","3534.8,-1751.2","3534.8,-1751.2",1,0.12,"Z2280,0.28184228425931723",
Z1751,Z2280,6,"hundred,thousand","3610.5,-1750","3610.5,-1750",1,0.19,"Z2280,0.2696900093696739",
Z1752,Z2281,6,"biological,biologists,biology,dna,nucleotides,nucleotide","3738.6,-1698.5","3738.6,-1698.5",1,0.06,"Z2281,0.17034891549919662",
Z1753,Z2281,6,"species,evolutionary,phylogenetic,rna,rooted,bases","3663,-1674.1","3663,-1674.1",1,0.02,"Z2281,0.06274450662183315",
Z1758,Z2283,6,"ball,balls","3779.9,-2190.2","3779.9,-2190.2",1,0.08,"Z2283,0.06970431463431935",
Z1759,Z2284,6,"oxygen,carbon,liquid","3527.5,-1839.3","3527.5,-1839.3",1,0.02,"Z2284,0.032562217214023276",
Z1775,Z2289,6,"coding,coded","2935.7,-2085.1","2935.7,-2085.1",1,0.13,"Z2289,0.03576455250895827",
Z1628,Z2233,7,"composition,composed,composite,likewise,reasonable,sufficiently","903.83,-1520.3","903.83,-1520.3",1,0.15,"Z2233,0.12606227962942357",
Z1629,Z2233,7,"compositing,composited","958.83,-1594.6","958.83,-1594.6",1,0.05,"Z2233,0.055876221971749684",
Z1624,Z2231,7,"slice,slices","614.95,-1640.3","614.95,-1640.3",1,0.24,"Z2231,0.3453810456403136",
Z1625,Z2231,7,"slicing,levoy,stencil,multiplied,subvolume,formula,wireframe","627.53,-1800.6","627.53,-1800.6",1,0.24,"Z2231,0.46907953829573623",
Z1626,Z2232,7,"opaque,opacity","764.58,-1611.9","764.58,-1611.9",1,0.19,"Z2232,0.4177992219430575",
Z1627,Z2232,7,"transparent,semi,transparency","535.5,-1591.5","535.5,-1591.5",1,0.25,"Z2232,0.20711724750308966",
Z1620,Z2229,7,"voxel,voxels","521.48,-1790.1","521.48,-1790.1",1,0.21,"Z2229,0.44739605031503293",
Z1621,Z2229,7,"iso,tri,geometrical,cr","685.04,-1717.2","685.04,-1717.2",1,0.28,"Z2229,0.3755701514446137",
Z1622,Z2230,7,"foot,tooth,volvis,stepping,hyper,harmony,unclear","195.33,-1738.5","195.33,-1738.5",1,0.21,"Z2230,0.36407963873251287",
Z1805,Z2301,6,"creative,creativity","2691.8,-1955.4","2691.8,-1955.4",1,0.04,"Z2301,0.03181619929139309",
Z190,Z236,4,"variance,covariance","4946.8,-2388.8","4946.8,-2388.8",1,0.03,"Z236,0.08958354769788472",
Z11028,Z2370,5,"survey,surveys,comprehensive,targeted,conduct,plan","3847.9,-1725.6","3847.9,-1725.6",1,0.33,"Z2370,0.1633672312640635",
Z11029,Z2370,5,"finding,finds,follow","3757.3,-1632.2","3757.3,-1632.2",1,0.39,"Z2370,0.16863635074792283",
Z191,Z237,4,"parents,sibling,siblings","4900.7,-1963.7","4900.7,-1963.7",1,0.13,"Z237,0.32976383603231685",
Z11024,Z2369,5,"happen,turns,performances,cope,huge,revision,couple","3902.9,-1367.2","3902.9,-1367.2",1,0.47,"Z2369,0.37136491694398327",
Z11025,Z2370,5,"regard,scope,regarded,contexts,central,gained,forms","4002.3,-1790.2","4002.3,-1790.2",1,0.37,"Z2370,0.16162236683252001",
Z11026,Z2370,5,"overview,detailed,overviews","3818.8,-1678.4","3818.8,-1678.4",1,0.42,"Z2370,0.24798368827715025",
Z11027,Z2370,5,"challenges,challenge","3932.6,-1746.1","3932.6,-1746.1",1,0.25,"Z2370,0.14607768301381924",
Z11020,Z2368,5,"cover,covered,covers,coverage","4229.9,-943.85","4229.9,-943.85",1,0.38,"Z2368,0.017143536232277164",
Z11021,Z2368,5,"reached,reach,reaches,reaching,feasible","4286,-885.84","4286,-885.84",1,0.34,"Z2368,0.016141770251334286",
Z11022,Z2369,5,"resolved,resolve","3836.1,-1461.7","3836.1,-1461.7",1,0.44,"Z2369,0.4125898106170356",
Z11023,Z2369,5,"article,received,fig","3947.9,-1411.6","3947.9,-1411.6",1,0.35,"Z2369,0.5779532995932777",
Z193,Z238,4,"descendants,ancestor,ancestors,foci","4955.3,-2194.7","4955.3,-2194.7",1,0.11,"Z238,0.2749127072915414",
Z194,Z238,4,"leaf,root","4596.9,-2181.4","4596.9,-2181.4",1,0.14,"Z238,0.2775684068335237",
Z195,Z238,4,"allocated,allocation,contiguous,unnecessary","4665.1,-2116.3","4665.1,-2116.3",1,0.21,"Z238,0.202817392890781",
Z1130,Z252,3,"activity,activities,individuals","2329.2,-2815.3","2329.2,-2815.3",1,0.17,"Z252,0.2735013749710266",
Z1131,Z252,3,"people,person","2272.7,-2766","2272.7,-2766",1,0.13,"Z252,0.3177208588193391",
Z1132,Z253,3,"media,audience,twitter","2412.9,-2607.5","2412.9,-2607.5",1,0.06,"Z253,0.16711320699723878",
Z1133,Z253,3,"digital,analog,speech","2492,-2612.1","2492,-2612.1",1,0.26,"Z253,0.11538545136075778",
Z1134,Z254,3,"source,sources","2711.2,-2583.2","2711.2,-2583.2",1,0.48,"Z254,0.06327633556880399",
Z196,Z239,4,"painting,painted,paint","4530.4,-2205","4530.4,-2205",1,0.04,"Z239,0.0021057973325572404",
Z1136,Z254,3,"contributed,involvement,contributing,se,ev,ss,letters","2634.1,-2564.3","2634.1,-2564.3",1,0.09,"Z254,0.03797190310910778",
Z1137,Z254,3,"awareness,situational","2741,-2630.5","2741,-2630.5",1,0.05,"Z254,0.027687035124495482",
Z1138,Z255,3,"organizations,organizational","2760.2,-2688.6","2760.2,-2688.6",1,0.05,"Z255,0.19695690073617447",
Z1139,Z255,3,"import,imported","2691.1,-2732.7","2691.1,-2732.7",1,0.08,"Z255,0.1532274137110082",
Z445,Z517,5,"similarity,outliers,clustering,pairs,pair,outlier,matrix","4745.01428571,-1636.22142857","4893.6,-1681.4",4,0.22,"Z517,0.18748118518018414","Z2308,Z2309,Z2306,Z2307,Z1844,Z1845,Z1846,Z1847,Z1841,Z1842,Z1843,Z1848,Z3120,Z3119"
Z389,Z436,7,"texels,texel,texture,textures,textured,texturing,synthesis","394.926666667,-1653.08333333","696.17,-1673.2",3,0.16,"Z436,0.4108226454498559","Z2236,Z2237,Z1637,Z1636,Z1635,Z1634"
Z388,Z436,7,"pixel,rgb,pixels,visible,visibility,luminance,rgba","1040.185,-1641.26666667","1019.2,-1657.4",3,0.18,"Z436,0.42707892992549923","Z2234,Z2235,Z1633,Z1632,Z1631,Z1630"
Z440,Z514,7,"bus,latency,pci,bandwidth,compressed,throughput,compression","731.548666667,-1382.6","836.7,-1363.3",4,0.07,"Z514,0.12589594354304237","Z2263,Z2265,Z2264,Z2266,Z1709,Z1708,Z1707,Z1706,Z1705,Z1704,Z1703,Z3101,Z1710,Z1711,Z3102"
Z381,Z433,7,"buffer,hardware,buffers,bricks,brick,opengl,alpha","1157.75,-1722.81666667","1060.1,-1810.6",3,0.19,"Z433,0.4778939623132512","Z2218,Z2217,Z1596,Z1594,Z1595,Z1593"
Z380,Z433,7,"front,avoid,depth,offset,back,avoids,avoiding","803.583333333,-2173.85","680.54,-2138",3,0.19,"Z433,0.4667908163400652","Z2215,Z2216,Z1589,Z1592,Z1590,Z1591"
Z383,Z433,7,"pipeline,loading,loaded,pass,load,passing,passes","683.444444444,-2056.32222222","689.98,-2071.5",3,0.19,"Z433,0.4531380276432869","Z2221,Z2223,Z2222,Z1606,Z1607,Z1604,Z1605,Z1602,Z1603"
Z382,Z433,7,"accelerated,processor,coherence,acceleration,accelerate,parallel,speedup","345.768571429,-1813.91428571","611.11,-1936.1",3,0.19,"Z433,0.4564421028169726","Z2220,Z2219,Z1600,Z1601,Z1597,Z1598,Z1599"
Z385,Z434,7,"scene,camera,keyframes,objects,object,frame,keyframe","410.923,-2039.25","490.35,-2005.9",3,0.26,"Z434,0.2283953614367032","Z2227,Z2226,Z2228,Z1615,Z1614,Z1617,Z1616,Z1613,Z1619,Z1618"
Z384,Z434,7,"renderer,render,rendered,occlusion,renderers,occluded,viewpoint","299.922857143,-1933.32857143","431.05,-1961.9",3,0.25,"Z434,0.47471471505609814","Z2225,Z2224,Z1611,Z1610,Z1612,Z1608,Z1609"
Z387,Z435,7,"opaque,transparent,opacity,semi,transparency,compositing,composition","786.211666667,-1584.9","810.91,-1656",3,0.22,"Z435,0.44783665389211175","Z2232,Z1628,Z1629,Z1626,Z1627,Z2233"
Z386,Z435,7,"voxel,voxels,volumetric,foot,slice,iso,slices","502.732222222,-1735.05555556","521.49,-1737.7",3,0.22,"Z435,0.22992468471177258","Z2229,Z2230,Z2231,Z1624,Z1625,Z1620,Z1621,Z1622,Z1623"
Z419,Z58,2,"tvcgcomputer,reprints,org,send,posted,march,online","2915.53684211,-326.416842105","2828.4,-354.57",4,0.30,"Z58,0.4422620833781137","Z2126,Z2127,Z2125,Z2128,Z2129,Z1349,Z1348,Z1347,Z1346,Z1345,Z1344,Z1343,Z1342,Z1350,Z1351,Z1352,Z1353,Z345,Z346"
Z418,Z57,2,"introduce,explicit,additionally,roughly,differ,strategy,remaining","2838.50857143,-1032.61742857","2918.4,-955.47",4,0.37,"Z57,0.583145032927626","Z1329,Z1328,Z1338,Z1339,Z1316,Z1317,Z2122,Z2123,Z2120,Z2121,Z2124,Z1341,Z1340,Z1325,Z1324,Z1327,Z1326,Z1321,Z1320,Z1323,Z1322,Z1333,Z1335,Z1332,Z1331,Z1314,Z1315,Z1318,Z1319,Z344,Z343,Z1336,Z1337,Z1334,Z1330"
Z149,Z219,4,"moment,moments","4231.4,-2397.4","4231.4,-2397.4",1,0.15,"Z219,0.3163549886657763",
Z148,Z218,4,"minutes,minute","4397.7,-2397.2","4397.7,-2397.2",1,0.15,"Z218,0.15316785597148797",
Z147,Z218,4,"week,weeks","4692.2,-2534","4692.2,-2534",1,0.12,"Z218,0.16129166173469028",
Z410,Z55,3,"query,queries,retrieved,retrieve,querying,search,list","2643.96949153,-3453.36101695","2698.9,-3263.9",4,0.22,"Z55,0.14787347825931232","Z270,Z1190,Z1156,Z1157,Z1154,Z1155,Z1152,Z1153,Z1150,Z1151,Z1158,Z1159,Z1191,Z1163,Z1162,Z1161,Z1160,Z1167,Z1166,Z1165,Z1164,Z1169,Z1168,Z1180,Z1183,Z1187,Z1178,Z1179,Z1174,Z1175,Z1176,Z1177,Z1170,Z1171,Z1172,Z1173,Z1181,Z1182,Z1185,Z1184,Z1186,Z323,Z325,Z324,Z257,Z259,Z258,Z1189,Z1188,Z262,Z263,Z260,Z261,Z266,Z267,Z264,Z265,Z268,Z269"
Z413,Z56,3,"standardspublicationsrightsindex,republicationredistribution,orgpublications,tvcg,doi,permission,citation","2051.67,-3340.7","2155.8,-3241.1",4,0.16,"Z56,0.36780899484817153","Z1244,Z1242,Z1243,Z1240,Z1239,Z1238,Z1237,Z1236,Z1235,Z1234,Z1233,Z1232,Z290,Z292,Z291,Z288,Z289,Z1241,Z332,Z333"
Z144,Z217,4,"january,summer,season,series","4495.3,-2605.7","4495.3,-2605.7",1,0.17,"Z217,0.31796115732031294",
Z143,Z216,4,"month,months","4676.6,-2628.5","4676.6,-2628.5",1,0.08,"Z216,0.12078167564710761",
Z142,Z216,4,"period,periods","4689.4,-2684.5","4689.4,-2684.5",1,0.12,"Z216,0.18470046551004107",
Z417,Z57,2,"university,detection,department,detected,detect,detecting,detects","2585.70714286,-1108.70214286","2797.6,-979.56",4,0.36,"Z57,0.6366412995667519","Z1309,Z1308,Z1307,Z1306,Z1310,Z1311,Z1312,Z1313,Z2119,Z2118,Z2117,Z2116,Z342,Z341"
Z140,Z215,4,"makers,policy,economic,home","4035.3,-2591.1","4035.3,-2591.1",1,0.18,"Z215,0.21156765744097392",
Z11510,Z2528,10,"upstream,downstream","1284.5,-3119.2","1284.5,-3119.2",1,0.03,"Z2528,0.01635720321653196",
Z11511,Z2528,10,"zone,zones","1289.9,-2928.2","1289.9,-2928.2",1,0.06,"Z2528,0.0022935027820393233",
Z11512,Z2529,10,"kutta,runge","1540,-3241.3","1540,-3241.3",1,0.03,"Z2529,0.03038120678841615",
Z11513,Z2529,10,"numerical,numerically","1362.4,-3249.8","1362.4,-3249.8",1,0.27,"Z2529,0.14949265334188644",
Z11514,Z2529,10,"quantities,quantity","1597.2,-3197.2","1597.2,-3197.2",1,0.13,"Z2529,0.031322671969427784",
Z11515,Z2529,10,"turbulent,turbulence","1270.6,-3060.4","1270.6,-3060.4",1,0.05,"Z2529,0.027221849863234705",
Z11516,Z2529,10,"aircraft,jet,safety","1525.2,-3150.4","1525.2,-3150.4",1,0.04,"Z2529,0.013830445373453182",
Z11517,Z2530,10,"vorticity,incompressible,swirling,vortical,swirl","1493.8,-2920.5","1493.8,-2920.5",1,0.12,"Z2530,0.22554131774909628",
Z11518,Z2530,10,"vortex,vortices","1496,-2819.5","1496,-2819.5",1,0.08,"Z2530,0.25324965128304383",
Z11519,Z2530,10,"helical,spiral,helix","1386.8,-2886.4","1386.8,-2886.4",1,0.15,"Z2530,0.20290757196285575",
Z2391,Z3148,5,"contribute,contributes,contribution,accumulated,accumulation","4333.15,-1029.95","4423.2,-919.35",2,0.23,"Z3148,0.1646265074558872","Z11107,Z11106"
Z2390,Z3148,5,"reliable,profile,quantify,reliability,profiles,deviation,reliably","4640.9,-536.738","4648.5,-566.99",2,0.16,"Z3148,0.17144357591214598","Z11103,Z11101,Z11104,Z11102,Z11100,Z11105,Z11099,Z11098,Z11097,Z11096"
Z2393,Z3148,5,"acknowledgments,supported,grant,nsf","4738.0,-427.265","4724.7,-574.6",2,0.30,"Z3148,0.14718261787123826","Z11110,Z11111"
Z2392,Z3148,5,"choose,choice,choices,choosing","4800.55,-415.82","4734.7,-524.89",2,0.41,"Z3148,0.15616594335593287","Z11109,Z11108"
Z2395,Z3149,5,"classifier,classifiers,svm,train,classification,classified,classify","4250.75,-1257.6","4266.1,-1303.4",2,0.06,"Z3149,0.0433175559474119","Z11114,Z11115"
Z2394,Z3149,5,"plate,sgi,onyx,mhz,linkage,dendrogram","4521.3,-1380.0","4522.1,-1342.9",2,0.19,"Z3149,0.0695937065839725","Z11112,Z11113"
Z2397,Z3149,5,"brushes,brush,brushed,polyline,polylines","4188.15,-1754.95","4285.8,-1623.8",2,0.03,"Z3149,0.010724615551317138","Z11118,Z11119"
Z2396,Z3149,5,"uncertainty,ensemble,uncertain,uncertainties,ensembles","4661.1,-1607.15","4592,-1530.9",2,0.03,"Z3149,0.020651148577293412","Z11117,Z11116"
Z2399,Z3149,5,"iii,pcp,ii,sp,plumes,handlers,plume","4303.85,-1563.64","4357.4,-1568.4",2,0.02,"Z3149,3.7677317643444144E-4","Z11130,Z11131,Z11123,Z11122,Z11125,Z11127,Z11126,Z11129,Z11128,Z11124"
Z2398,Z3149,5,"conference,seattle,proceedings,washington,vis,wa","4145.35,-1445.9","4230.3,-1479.1",2,0.11,"Z3149,0.002310611903125719","Z11121,Z11120"
Z1118,Z248,3,"popularity,popular,website","2541.4,-2564.3","2541.4,-2564.3",1,0.07,"Z248,0.07605869334009302",
Z1119,Z249,3,"party,election,private,vocabulary,hci","2171,-2809.4","2171,-2809.4",1,0.16,"Z249,0.2697817020631601",
Z1497,Z2179,8,"triangles,triangle","1040.9,-380.76","1040.9,-380.76",1,0.21,"Z2179,0.48422106692152855",
Z367,Z428,8,"singularities,topological,topology,singularity,torus,topologically,ab","914.271818182,-564.881818182","1043.1,-523.69",3,0.11,"Z428,0.2967500717721046","Z1512,Z1510,Z1511,Z1509,Z1508,Z1505,Z1507,Z1506,Z2182,Z2183,Z2184"
Z366,Z427,8,"intersection,intersections,intersect,intersecting,intersects,convex,lie","995.26,-377.97375","1111.9,-370.53",3,0.19,"Z427,0.21835918127797083","Z1499,Z2181,Z1504,Z1501,Z1500,Z1503,Z1502,Z2180"
Z365,Z427,8,"vertices,vertex,polyhedra,triangles,triangle,polyhedron,sv","1294.63043478,-265.469695652","1328.1,-241.7",3,0.21,"Z427,0.48733897270856197","Z2179,Z2178,Z2175,Z2174,Z2176,Z2177,Z1488,Z1489,Z1484,Z1485,Z1486,Z1487,Z1482,Z1483,Z1493,Z1492,Z1491,Z1490,Z1494,Z1498,Z1497,Z1495,Z1496"
Z364,Z427,8,"triangulation,junctions,simplified,simplification,delaunay,triangulations,guarantee","1487.13333333,-125.671555556","1444.9,-196.71",3,0.17,"Z427,0.36022539704410134","Z2171,Z2173,Z2172,Z1480,Z1481,Z1477,Z1476,Z1479,Z1478"
Z363,Z426,8,"cross,splitting,segment,splits,merging,merged,split","1805.61428571,-84.7757142857","1596.7,-177.08",3,0.35,"Z426,0.6161716367805922","Z1466,Z1467,Z1464,Z1465,Z1468,Z1469,Z2170,Z2169,Z1471,Z1470,Z1473,Z1472,Z1475,Z1474"
Z362,Z426,8,"edge,edges,dashed,constructed,construct,connected,construction","1304.34444444,-198.663888889","1395,-244.23",3,0.38,"Z426,0.5562892006545213","Z1462,Z1463,Z1460,Z1461,Z1459,Z1458,Z2168,Z2166,Z2167"
Z361,Z425,8,"tetrahedral,tetrahedron,tetrahedra,unstructured,diagonal,diagonals,structured","1880.12857143,-486.002857143","1716.6,-541.13",3,0.07,"Z425,0.05577231492515036","Z1457,Z1456,Z1455,Z1454,Z1453,Z2164,Z2165"
Z360,Z425,8,"progressive,multiresolution,refinement,progressively,collapse,successively,collapses","1872.68,-454.939","1559,-492.23",3,0.07,"Z425,0.12664223242422407","Z1452,Z1451,Z1450,Z2162,Z2163,Z2161,Z1448,Z1449,Z1446,Z1447"
Z369,Z428,8,"saddle,maxima,saddles,minima,attracting,repelling,ridge","1276.98461538,-768.16","1255.9,-721.81",3,0.05,"Z428,0.08969594668353595","Z1518,Z1519,Z1517,Z1523,Z1522,Z1521,Z1520,Z1525,Z1524,Z2188,Z2189,Z2190,Z2187"
Z368,Z428,8,"piecewise,approximation,approximated,polynomials,approximate,approximations,polynomial","1459.93333333,-754.283333333","1398,-688.61",3,0.23,"Z428,0.10257838635419253","Z1516,Z1514,Z1515,Z1513,Z2185,Z2186"
Z1116,Z247,4,"nested,nesting,containment","4557.3,-1993.3","4557.3,-1993.3",1,0.07,"Z247,0.025353510938197828",
Z1117,Z248,3,"topics,topic","2575.8,-2608.3","2575.8,-2608.3",1,0.14,"Z248,0.22754001463736637",
Z1495,Z2178,8,"interior,exterior","1000.1,-232.34","1000.1,-232.34",1,0.17,"Z2178,0.19687772383691773",
Z2535,Z3199,10,"convolution,lic,van,wijk","1016.235,-2953.8","1039.7,-2912.6",2,0.06,"Z3199,0.10075726041947078","Z11530,Z11531"
Z2534,Z3199,10,"seed,grow,seeds,grows,growing,growth","1152.65,-2946.85","1104,-2969.3",2,0.28,"Z3199,0.17761959981056877","Z11529,Z11528"
Z2537,Z3199,10,"blade,turbine,cfd,rotor,computational","903.18,-3081.75","903.19,-3084.1",2,0.06,"Z3199,0.054441220823789285","Z11534,Z11535"
Z2536,Z3199,10,"ribbons,tubes,tube,ribbon","910.975,-2982.8","910.98,-2991.1",2,0.05,"Z3199,0.08686329977036764","Z11532,Z11533"
Z2531,Z3197,10,"unsteady,steady,bubble,pathline,pathlines,bubbles,breakdown","1393.2,-2963.76666667","1370.1,-2945.5",2,0.07,"Z3197,0.1945796132658815","Z11521,Z11520,Z11522"
Z2530,Z3197,10,"vortex,vorticity,vortices,incompressible,swirling,vortical,swirl","1458.86666667,-2875.46666667","1476.7,-2863.9",2,0.09,"Z3197,0.2501853379632497","Z11517,Z11518,Z11519"
Z2533,Z3198,10,"inflow,outflow,flow,flows","1097.0,-3141.2","1045.6,-3161.6",2,0.10,"Z3198,0.22447831326667383","Z11527,Z11526"
Z2532,Z3198,10,"streamlines,streamline,divergence,seeding,seeded,streak,laplacian","1336.66666667,-3188.6","1281.7,-3223.2",2,0.15,"Z3198,0.3154066806122829","Z11525,Z11524,Z11523"
Z2539,Z3200,10,"phenomena,phenomenon,studying,mass,conservation,momentum,simulation","669.538571429,-2761.2","711.61,-2745.1",2,0.05,"Z3200,0.05766074723908661","Z11538,Z11539,Z11543,Z11542,Z11541,Z11540,Z11544"
Z2538,Z3200,10,"simulated,simulate,simulating,annealing","801.635,-2948.55","709.57,-2884.9",2,0.18,"Z3200,0.044907377169671615","Z11536,Z11537"
Z612,fake_root,10,"streamlines,streamline,inflow,vortex,fluid,dynamics,vorticity","1194.4862069,-2775.53505747","1767.4,-2660.6",6,0.13,"Z68,0.1037236394227324","Z11508,Z11506,Z11502,Z2548,Z3200,Z3202,Z3203,Z3204,Z11466,Z11467,Z11468,Z11469,Z478,Z477,Z476,Z475,Z474,Z473,Z472,Z2543,Z2545,Z11473,Z11472,Z11471,Z11477,Z11476,Z11475,Z11474,Z11479,Z532,Z530,Z531,Z11488,Z11489,Z11486,Z11487,Z11484,Z11485,Z11482,Z11483,Z11480,Z11481,Z3196,Z3197,Z11499,Z11498,Z11495,Z11494,Z11497,Z11496,Z11491,Z11490,Z11493,Z11492,Z3194,Z3195,Z11534,Z11535,Z11532,Z11533,Z11530,Z11531,Z3198,Z3199,Z11538,Z11539,Z11470,Z11478,Z11525,Z11524,Z11527,Z11526,Z11521,Z11520,Z11523,Z11522,Z11529,Z11528,Z11510,Z11511,Z11512,Z11513,Z11514,Z11515,Z11516,Z11517,Z11518,Z11519,Z2535,Z2534,Z2537,Z2536,Z2531,Z2530,Z2533,Z2532,Z2539,Z2538,Z3201,Z11551,Z11509,Z11507,Z11505,Z11504,Z11503,Z11501,Z2526,Z2527,Z2524,Z2525,Z2522,Z2523,Z2520,Z2521,Z2528,Z2529,Z11578,Z11572,Z11573,Z11570,Z11571,Z11576,Z11577,Z11574,Z11575,Z2540,Z2541,Z2542,Z2544,Z2546,Z2547,Z2513,Z2517,Z2516,Z2515,Z2514,Z2519,Z2518,Z11569,Z11568,Z11561,Z11560,Z11563,Z11562,Z11565,Z11564,Z11567,Z11566,Z11536,Z11537,Z3190,Z3191,Z3192,Z3193,Z11554,Z11555,Z11556,Z11557,Z11550,Z11552,Z11553,Z11558,Z11559,Z11543,Z11542,Z11541,Z11540,Z11547,Z11546,Z11545,Z11544,Z11549,Z11548,Z11500"
